No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
5618,2019,8,23,1,61.0,18,20.0,1014.0,cv,1.78,0,0
5619,2019,8,23,2,57.0,18,19.0,1014.0,cv,2.67,0,0
5620,2019,8,23,3,56.0,17,19.0,1014.0,NE,0.89,0,0
5621,2019,8,23,4,61.0,17,19.0,1014.0,NE,1.78,0,0
5622,2019,8,23,5,64.0,17,19.0,1014.0,cv,0.45,0,0
5623,2019,8,23,6,83.0,17,19.0,1014.0,NW,1.79,0,0
5624,2019,8,23,7,82.0,18,20.0,1015.0,NW,2.68,0,0
5625,2019,8,23,8,76.0,18,21.0,1015.0,NW,4.47,0,0
5626,2019,8,23,9,61.0,18,22.0,1015.0,NW,7.6,0,0
5627,2019,8,23,10,66.0,19,24.0,1015.0,NW,9.39,0,0
5628,2019,8,23,11,62.0,18,26.0,1015.0,NW,11.18,0,0
5629,2019,8,23,12,70.0,18,27.0,1014.0,cv,0.89,0,0
5630,2019,8,23,13,63.0,19,29.0,1013.0,cv,1.78,0,0
5631,2019,8,23,14,57.0,18,29.0,1013.0,cv,2.67,0,0
5632,2019,8,23,15,65.0,18,29.0,1012.0,SE,3.13,0,0
5633,2019,8,23,16,84.0,19,29.0,1012.0,SE,4.92,0,0
5634,2019,8,23,17,76.0,20,28.0,1012.0,SE,6.71,0,0
5635,2019,8,23,18,59.0,20,28.0,1012.0,SE,10.73,0,0
5636,2019,8,23,19,70.0,20,27.0,1012.0,SE,12.52,0,0
5637,2019,8,23,20,108.0,20,25.0,1013.0,SE,14.31,0,0
5638,2019,8,23,21,149.0,21,24.0,1014.0,SE,16.1,0,0
5639,2019,8,23,22,169.0,21,23.0,1014.0,SE,17.89,0,0
5640,2019,8,23,23,157.0,21,23.0,1014.0,SE,19.68,0,0
5641,2019,8,24,0,186.0,21,23.0,1014.0,SE,22.81,0,0
5642,2019,8,24,1,166.0,20,22.0,1014.0,SE,24.6,0,0
5643,2019,8,24,2,173.0,20,21.0,1014.0,SE,26.39,0,0
5644,2019,8,24,3,178.0,20,22.0,1013.0,cv,0.89,0,0
5645,2019,8,24,4,190.0,20,22.0,1013.0,cv,1.78,0,0
5646,2019,8,24,5,211.0,20,22.0,1013.0,SE,0.89,0,0
5647,2019,8,24,6,177.0,20,21.0,1014.0,cv,0.89,0,0
5648,2019,8,24,7,182.0,21,22.0,1014.0,cv,1.78,0,0
5649,2019,8,24,8,159.0,21,23.0,1014.0,NE,1.79,0,0
5650,2019,8,24,9,181.0,21,24.0,1014.0,cv,0.89,0,0
5651,2019,8,24,10,169.0,21,26.0,1014.0,SE,1.79,0,0
5652,2019,8,24,11,157.0,20,27.0,1014.0,SE,3.58,0,0
5653,2019,8,24,12,202.0,22,28.0,1013.0,SE,6.71,0,0
5654,2019,8,24,13,186.0,21,28.0,1013.0,SE,9.84,0,0
5655,2019,8,24,14,127.0,21,29.0,1013.0,SE,13.86,0,0
5656,2019,8,24,15,117.0,19,29.0,1013.0,SE,18.78,0,0
5657,2019,8,24,16,87.0,18,29.0,1012.0,SE,24.59,0,0
5658,2019,8,24,17,70.0,18,28.0,1013.0,SE,31.74,0,0
5659,2019,8,24,18,60.0,18,26.0,1013.0,SE,37.55,0,0
5660,2019,8,24,19,34.0,17,24.0,1013.0,SE,42.47,0,0
5661,2019,8,24,20,34.0,16,24.0,1014.0,SE,47.39,0,0
5662,2019,8,24,21,47.0,17,23.0,1015.0,SE,51.41,0,0
5663,2019,8,24,22,45.0,17,21.0,1015.0,cv,0.89,0,0
5664,2019,8,24,23,39.0,17,20.0,1015.0,SE,0.89,0,0
5665,2019,8,25,0,61.0,17,19.0,1015.0,SE,2.68,0,0
5666,2019,8,25,1,72.0,17,19.0,1015.0,SE,4.47,0,0
5667,2019,8,25,2,73.0,17,19.0,1015.0,SE,6.26,0,0
5668,2019,8,25,3,77.0,17,18.0,1015.0,SE,7.15,0,0
5669,2019,8,25,4,69.0,16,18.0,1015.0,cv,0.89,0,0
5670,2019,8,25,5,83.0,16,17.0,1015.0,NE,0.89,0,0
5671,2019,8,25,6,76.0,16,17.0,1015.0,NE,1.78,0,0
5672,2019,8,25,7,93.0,18,19.0,1015.0,cv,0.89,0,0
5673,2019,8,25,8,97.0,18,22.0,1015.0,NW,3.13,0,0
5674,2019,8,25,9,100.0,18,23.0,1015.0,cv,0.89,0,0
5675,2019,8,25,10,74.0,18,25.0,1015.0,NE,3.13,0,0
5676,2019,8,25,11,81.0,19,26.0,1015.0,cv,0.89,0,0
5677,2019,8,25,12,77.0,18,27.0,1015.0,cv,2.68,0,0
5678,2019,8,25,13,82.0,17,28.0,1014.0,cv,3.57,0,0
5679,2019,8,25,14,75.0,19,29.0,1014.0,SE,1.79,0,0
5680,2019,8,25,15,97.0,18,30.0,1014.0,SE,3.58,0,0
5681,2019,8,25,16,73.0,17,29.0,1013.0,SE,5.37,0,0
5682,2019,8,25,17,71.0,16,29.0,1013.0,SE,8.5,0,0
5683,2019,8,25,18,70.0,18,27.0,1013.0,SE,10.29,0,0
5684,2019,8,25,19,81.0,18,25.0,1014.0,SE,11.18,0,0
5685,2019,8,25,20,90.0,19,23.0,1014.0,cv,0.89,0,0
5686,2019,8,25,21,132.0,19,22.0,1015.0,cv,1.78,0,0
5687,2019,8,25,22,184.0,19,21.0,1015.0,cv,2.67,0,0
5688,2019,8,25,23,115.0,18,21.0,1015.0,SE,0.89,0,0
5689,2019,8,26,0,122.0,19,21.0,1015.0,NE,1.79,0,0
5690,2019,8,26,1,124.0,18,20.0,1015.0,cv,0.89,0,0
5691,2019,8,26,2,133.0,18,20.0,1015.0,NW,0.89,0,0
5692,2019,8,26,3,98.0,17,19.0,1014.0,NW,2.68,0,0
5693,2019,8,26,4,70.0,17,19.0,1014.0,NW,4.47,0,0
5694,2019,8,26,5,62.0,16,19.0,1015.0,NW,7.6,0,0
5695,2019,8,26,6,81.0,17,19.0,1015.0,NW,12.52,0,0
5696,2019,8,26,7,81.0,17,21.0,1015.0,NW,15.65,0,0
5697,2019,8,26,8,71.0,17,23.0,1016.0,NW,19.67,0,0
5698,2019,8,26,9,57.0,18,26.0,1016.0,NW,24.59,0,0
5699,2019,8,26,10,60.0,17,27.0,1016.0,NW,29.51,0,0
5700,2019,8,26,11,44.0,16,29.0,1016.0,NE,4.02,0,0
5701,2019,8,26,12,42.0,16,29.0,1015.0,NW,4.02,0,0
5702,2019,8,26,13,31.0,18,31.0,1014.0,cv,0.89,0,0
5703,2019,8,26,14,41.0,16,31.0,1014.0,NE,3.13,0,0
5704,2019,8,26,15,27.0,16,31.0,1013.0,NE,4.92,0,0
5705,2019,8,26,16,33.0,18,32.0,1013.0,cv,0.89,0,0
5706,2019,8,26,17,35.0,19,30.0,1012.0,SE,1.79,0,0
5707,2019,8,26,18,45.0,19,29.0,1012.0,SE,2.68,0,0
5708,2019,8,26,19,102.0,20,26.0,1012.0,SE,4.47,0,0
5709,2019,8,26,20,101.0,16,25.0,1013.0,NW,3.13,0,0
5710,2019,8,26,21,26.0,14,26.0,1014.0,NW,6.26,0,0
5711,2019,8,26,22,22.0,14,24.0,1014.0,NW,9.39,0,0
5712,2019,8,26,23,25.0,15,24.0,1014.0,NW,13.41,0,0
5713,2019,8,27,0,33.0,15,23.0,1014.0,NW,16.54,0,0
5714,2019,8,27,1,33.0,15,22.0,1014.0,NW,19.67,0,0
5715,2019,8,27,2,36.0,15,22.0,1013.0,NW,21.46,0,0
5716,2019,8,27,3,33.0,15,22.0,1013.0,NW,24.59,0,0
5717,2019,8,27,4,43.0,16,19.0,1013.0,NW,27.72,0,0
5718,2019,8,27,5,46.0,16,21.0,1013.0,NW,31.74,0,0
5719,2019,8,27,6,35.0,16,19.0,1013.0,NW,34.87,0,0
5720,2019,8,27,7,42.0,16,21.0,1013.0,NW,38.0,0,0
5721,2019,8,27,8,64.0,17,22.0,1014.0,NW,41.13,0,0
5722,2019,8,27,9,41.0,16,23.0,1014.0,NW,42.92,0,0
5723,2019,8,27,10,40.0,18,25.0,1014.0,NW,46.05,0,0
5724,2019,8,27,11,46.0,15,28.0,1014.0,NE,4.92,0,0
5725,2019,8,27,12,35.0,14,29.0,1013.0,NE,9.84,0,0
5726,2019,8,27,13,26.0,15,29.0,1013.0,NE,12.97,0,0
5727,2019,8,27,14,31.0,14,29.0,1012.0,cv,0.89,0,0
5728,2019,8,27,15,24.0,13,30.0,1011.0,cv,1.78,0,0
5729,2019,8,27,16,17.0,13,29.0,1011.0,cv,2.67,0,0
5730,2019,8,27,17,26.0,15,29.0,1011.0,SE,1.79,0,0
5731,2019,8,27,18,30.0,14,27.0,1011.0,SE,3.58,0,0
5732,2019,8,27,19,42.0,15,26.0,1011.0,SE,5.37,0,0
5733,2019,8,27,20,59.0,14,26.0,1011.0,SE,8.5,0,0
5734,2019,8,27,21,66.0,15,26.0,1012.0,SE,11.63,0,0
5735,2019,8,27,22,54.0,15,26.0,1012.0,NW,1.79,0,0
5736,2019,8,27,23,44.0,17,23.0,1012.0,cv,0.89,0,0
5737,2019,8,28,0,44.0,17,20.0,1012.0,cv,1.78,0,0
5738,2019,8,28,1,94.0,17,21.0,1012.0,SE,0.89,0,0
5739,2019,8,28,2,127.0,17,19.0,1011.0,NE,0.89,0,0
5740,2019,8,28,3,48.0,17,19.0,1011.0,NW,1.79,0,0
5741,2019,8,28,4,69.0,17,19.0,1011.0,NW,3.58,0,0
5742,2019,8,28,5,73.0,17,19.0,1011.0,NW,6.71,0,0
5743,2019,8,28,6,51.0,16,18.0,1011.0,NW,9.84,0,0
5744,2019,8,28,7,33.0,17,21.0,1012.0,NW,13.86,0,0
5745,2019,8,28,8,47.0,17,23.0,1012.0,NW,17.88,0,0
5746,2019,8,28,9,24.0,16,25.0,1012.0,NW,21.9,0,0
5747,2019,8,28,10,37.0,17,27.0,1012.0,NW,25.92,0,0
5748,2019,8,28,11,20.0,17,28.0,1011.0,NW,29.05,0,0
5749,2019,8,28,12,24.0,16,30.0,1010.0,NW,30.84,0,0
5750,2019,8,28,13,17.0,14,31.0,1009.0,SE,1.79,0,0
5751,2019,8,28,14,22.0,14,32.0,1009.0,cv,0.89,0,0
5752,2019,8,28,15,16.0,14,31.0,1008.0,SE,1.79,0,0
5753,2019,8,28,16,11.0,13,31.0,1008.0,SE,4.92,0,0
5754,2019,8,28,17,35.0,16,30.0,1008.0,SE,8.05,0,0
5755,2019,8,28,18,42.0,16,29.0,1008.0,SE,11.18,0,0
5756,2019,8,28,19,44.0,17,27.0,1008.0,SE,12.97,0,0
5757,2019,8,28,20,55.0,18,24.0,1009.0,SE,14.76,0,0
5758,2019,8,28,21,49.0,18,23.0,1010.0,SE,15.65,0,0
5759,2019,8,28,22,65.0,19,24.0,1010.0,SE,19.67,0,0
5760,2019,8,28,23,97.0,20,23.0,1010.0,SE,21.46,0,0
5761,2019,8,29,0,132.0,20,23.0,1010.0,SE,23.25,0,0
5762,2019,8,29,1,110.0,19,21.0,1009.0,cv,0.89,0,0
5763,2019,8,29,2,136.0,19,21.0,1009.0,NW,0.89,0,0
5764,2019,8,29,3,168.0,20,21.0,1009.0,SE,1.79,0,0
5765,2019,8,29,4,157.0,20,22.0,1009.0,SE,3.58,0,0
5766,2019,8,29,5,191.0,20,21.0,1008.0,NE,0.89,0,0
5767,2019,8,29,6,160.0,20,21.0,1009.0,cv,0.89,0,0
5768,2019,8,29,7,195.0,19,21.0,1009.0,NW,1.79,0,0
5769,2019,8,29,8,135.0,20,22.0,1009.0,NW,4.92,0,0
5770,2019,8,29,9,121.0,19,25.0,1009.0,NW,8.05,0,0
5771,2019,8,29,10,102.0,19,27.0,1008.0,SE,1.79,0,0
5772,2019,8,29,11,82.0,20,29.0,1008.0,cv,1.79,0,0
5773,2019,8,29,12,98.0,20,29.0,1007.0,SE,1.79,0,0
5774,2019,8,29,13,110.0,19,31.0,1007.0,SE,3.58,0,0
5775,2019,8,29,14,138.0,19,32.0,1006.0,SE,5.37,0,0
5776,2019,8,29,15,79.0,18,32.0,1005.0,SE,9.39,0,0
5777,2019,8,29,16,60.0,17,32.0,1005.0,SE,14.31,0,0
5778,2019,8,29,17,54.0,17,31.0,1005.0,SE,18.33,0,0
5779,2019,8,29,18,62.0,17,30.0,1005.0,SE,22.35,0,0
5780,2019,8,29,19,91.0,18,28.0,1006.0,SE,25.48,0,0
5781,2019,8,29,20,99.0,18,27.0,1007.0,SE,28.61,0,0
5782,2019,8,29,21,93.0,19,25.0,1007.0,SE,30.4,0,0
5783,2019,8,29,22,88.0,19,24.0,1007.0,SE,32.19,0,0
5784,2019,8,29,23,95.0,19,22.0,1007.0,NE,0.89,0,0
5785,2019,8,30,0,102.0,19,22.0,1007.0,NE,2.68,0,0
5786,2019,8,30,1,145.0,19,22.0,1007.0,cv,0.89,0,0
5787,2019,8,30,2,107.0,19,22.0,1007.0,NE,0.89,0,0
5788,2019,8,30,3,100.0,19,21.0,1008.0,NW,1.79,0,0
5789,2019,8,30,4,103.0,18,20.0,1008.0,NE,1.79,0,0
5790,2019,8,30,5,114.0,18,20.0,1008.0,NW,1.79,0,0
5791,2019,8,30,6,130.0,18,20.0,1008.0,NW,3.58,0,0
5792,2019,8,30,7,111.0,19,21.0,1009.0,cv,0.89,0,0
5793,2019,8,30,8,77.0,19,23.0,1009.0,NE,1.79,0,0
5794,2019,8,30,9,67.0,19,26.0,1009.0,NE,3.58,0,0
5795,2019,8,30,10,95.0,19,27.0,1009.0,NE,6.71,0,0
5796,2019,8,30,11,83.0,18,29.0,1009.0,NE,9.84,0,0
5797,2019,8,30,12,54.0,18,30.0,1008.0,cv,0.45,0,0
5798,2019,8,30,13,61.0,20,30.0,1008.0,SE,1.79,0,0
5799,2019,8,30,14,77.0,20,30.0,1008.0,cv,0.89,0,0
5800,2019,8,30,15,58.0,20,30.0,1007.0,SE,3.13,0,0
5801,2019,8,30,16,88.0,21,30.0,1007.0,SE,6.26,0,0
5802,2019,8,30,17,74.0,22,29.0,1007.0,SE,8.05,0,0
5803,2019,8,30,18,70.0,21,28.0,1006.0,SE,9.84,0,0
5804,2019,8,30,19,128.0,22,27.0,1007.0,SE,11.63,0,1
5805,2019,8,30,20,217.0,22,26.0,1007.0,SE,13.42,0,0
5806,2019,8,30,21,224.0,22,26.0,1008.0,SE,16.55,0,0
5807,2019,8,30,22,176.0,21,26.0,1008.0,SE,18.34,0,0
5808,2019,8,30,23,165.0,21,26.0,1008.0,SE,22.36,0,0
5809,2019,8,31,0,116.0,19,25.0,1009.0,NW,4.02,0,1
5810,2019,8,31,1,73.0,21,23.0,1009.0,cv,0.89,0,2
5811,2019,8,31,2,60.0,20,22.0,1009.0,cv,1.78,0,0
5812,2019,8,31,3,59.0,19,21.0,1009.0,NE,1.79,0,0
5813,2019,8,31,4,45.0,19,21.0,1010.0,cv,0.89,0,0
5814,2019,8,31,5,65.0,18,20.0,1010.0,NW,0.89,0,0
5815,2019,8,31,6,72.0,18,20.0,1010.0,NW,2.68,0,0
5816,2019,8,31,7,112.0,19,21.0,1010.0,cv,0.89,0,0
5817,2019,8,31,8,105.0,20,23.0,1010.0,cv,2.68,0,0
5818,2019,8,31,9,93.0,19,25.0,1010.0,SE,1.79,0,0
5819,2019,8,31,10,81.0,19,25.0,1011.0,SE,4.92,0,0
5820,2019,8,31,11,92.0,19,25.0,1010.0,SE,6.71,0,0
5821,2019,8,31,12,102.0,20,24.0,1010.0,SE,9.84,0,0
5822,2019,8,31,13,92.0,20,26.0,1010.0,SE,11.63,0,0
5823,2019,8,31,14,89.0,20,27.0,1010.0,SE,13.42,0,0
5824,2019,8,31,15,103.0,20,27.0,1010.0,SE,15.21,0,0
5825,2019,8,31,16,80.0,20,27.0,1010.0,SE,17.0,0,0
5826,2019,8,31,17,101.0,19,27.0,1010.0,SE,18.79,0,0
5827,2019,8,31,18,95.0,20,26.0,1010.0,NE,1.79,0,0
5828,2019,8,31,19,85.0,20,24.0,1011.0,NE,2.68,0,0
5829,2019,8,31,20,89.0,20,23.0,1011.0,SE,0.89,0,0
5830,2019,8,31,21,107.0,20,23.0,1011.0,cv,0.89,0,0
5831,2019,8,31,22,115.0,20,23.0,1011.0,NE,1.79,0,0
5832,2019,8,31,23,100.0,20,23.0,1012.0,SE,0.89,0,0
5833,2019,9,1,0,99.0,19,22.0,1012.0,cv,0.89,0,0
5834,2019,9,1,1,105.0,20,22.0,1012.0,NE,0.89,0,0
5835,2019,9,1,2,108.0,20,22.0,1012.0,NW,0.89,0,0
5836,2019,9,1,3,116.0,21,22.0,1013.0,SE,1.79,0,1
5837,2019,9,1,4,95.0,18,20.0,1012.0,NE,4.02,0,2
5838,2019,9,1,5,79.0,18,20.0,1012.0,NW,1.79,0,0
5839,2019,9,1,6,82.0,19,21.0,1013.0,cv,0.89,0,1
5840,2019,9,1,7,90.0,20,21.0,1014.0,cv,1.78,0,2
5841,2019,9,1,8,78.0,20,22.0,1014.0,NW,3.13,0,0
5842,2019,9,1,9,76.0,19,22.0,1014.0,NW,6.26,0,0
5843,2019,9,1,10,44.0,19,23.0,1015.0,NW,11.18,0,0
5844,2019,9,1,11,61.0,19,24.0,1015.0,NW,14.31,0,0
5845,2019,9,1,12,52.0,19,25.0,1014.0,NW,17.44,0,0
5846,2019,9,1,13,45.0,19,25.0,1014.0,NW,20.57,0,0
5847,2019,9,1,14,55.0,19,27.0,1014.0,NW,23.7,0,0
5848,2019,9,1,15,44.0,19,27.0,1013.0,NW,26.83,0,0
5849,2019,9,1,16,55.0,18,27.0,1013.0,NW,29.96,0,0
5850,2019,9,1,17,43.0,19,26.0,1013.0,NW,33.09,0,0
5851,2019,9,1,18,37.0,18,26.0,1013.0,NW,37.11,0,0
5852,2019,9,1,19,59.0,19,24.0,1013.0,NW,38.9,0,0
5853,2019,9,1,20,59.0,19,23.0,1014.0,NE,0.89,0,0
5854,2019,9,1,21,53.0,18,24.0,1014.0,NW,3.13,0,0
5855,2019,9,1,22,73.0,18,22.0,1014.0,cv,0.89,0,0
5856,2019,9,1,23,81.0,18,21.0,1015.0,cv,1.78,0,0
5857,2019,9,2,0,82.0,18,22.0,1015.0,SE,1.79,0,0
5858,2019,9,2,1,81.0,18,21.0,1014.0,cv,0.89,0,0
5859,2019,9,2,2,105.0,19,21.0,1014.0,NW,1.79,0,0
5860,2019,9,2,3,105.0,18,21.0,1014.0,NW,2.68,0,0
5861,2019,9,2,4,85.0,18,22.0,1014.0,NW,5.81,0,0
5862,2019,9,2,5,49.0,18,21.0,1015.0,NW,7.6,0,0
5863,2019,9,2,6,45.0,18,21.0,1015.0,NW,10.73,0,0
5864,2019,9,2,7,36.0,18,22.0,1015.0,NE,1.79,0,0
5865,2019,9,2,8,46.0,18,23.0,1016.0,NW,3.13,0,0
5866,2019,9,2,9,59.0,18,24.0,1016.0,NW,6.26,0,0
5867,2019,9,2,10,51.0,18,26.0,1016.0,NW,9.39,0,0
5868,2019,9,2,11,50.0,18,26.0,1016.0,NW,12.52,0,0
5869,2019,9,2,12,39.0,18,27.0,1016.0,NW,14.31,0,0
5870,2019,9,2,13,39.0,18,28.0,1015.0,cv,0.89,0,0
5871,2019,9,2,14,46.0,19,29.0,1014.0,cv,2.68,0,0
5872,2019,9,2,15,77.0,18,29.0,1014.0,cv,4.47,0,0
5873,2019,9,2,16,104.0,19,29.0,1014.0,SE,1.79,0,0
5874,2019,9,2,17,80.0,20,28.0,1014.0,SE,3.58,0,0
5875,2019,9,2,18,112.0,20,27.0,1014.0,SE,4.47,0,0
5876,2019,9,2,19,143.0,21,25.0,1014.0,SE,5.36,0,0
5877,2019,9,2,20,191.0,21,24.0,1015.0,SE,6.25,0,0
5878,2019,9,2,21,211.0,21,23.0,1015.0,SE,7.14,0,0
5879,2019,9,2,22,224.0,20,22.0,1015.0,SE,8.03,0,0
5880,2019,9,2,23,249.0,20,22.0,1015.0,NW,0.89,0,0
5881,2019,9,3,0,254.0,20,22.0,1015.0,NE,0.89,0,0
5882,2019,9,3,1,284.0,20,22.0,1015.0,NW,0.89,0,0
5883,2019,9,3,2,228.0,20,22.0,1015.0,NW,1.78,0,0
5884,2019,9,3,3,135.0,20,22.0,1014.0,NW,3.57,0,0
5885,2019,9,3,4,94.0,20,22.0,1014.0,NW,4.46,0,0
5886,2019,9,3,5,101.0,20,22.0,1014.0,cv,0.45,0,0
5887,2019,9,3,6,93.0,20,22.0,1014.0,cv,1.34,0,1
5888,2019,9,3,7,97.0,20,22.0,1015.0,NW,1.79,0,2
5889,2019,9,3,8,100.0,19,22.0,1015.0,NW,6.71,0,3
5890,2019,9,3,9,95.0,18,22.0,1015.0,NW,12.52,0,4
5891,2019,9,3,10,56.0,18,22.0,1015.0,NW,16.54,0,5
5892,2019,9,3,11,52.0,18,23.0,1014.0,NW,19.67,0,0
5893,2019,9,3,12,52.0,17,23.0,1014.0,NW,23.69,0,1
5894,2019,9,3,13,51.0,18,25.0,1013.0,NW,26.82,0,0
5895,2019,9,3,14,46.0,19,25.0,1013.0,NE,1.79,0,0
5896,2019,9,3,15,62.0,19,26.0,1012.0,cv,0.89,0,0
5897,2019,9,3,16,70.0,19,26.0,1012.0,cv,1.78,0,0
5898,2019,9,3,17,79.0,18,26.0,1012.0,cv,2.67,0,0
5899,2019,9,3,18,90.0,19,25.0,1012.0,NE,1.79,0,0
5900,2019,9,3,19,103.0,20,23.0,1012.0,cv,0.89,0,0
5901,2019,9,3,20,103.0,20,23.0,1013.0,cv,1.34,0,0
5902,2019,9,3,21,118.0,19,22.0,1013.0,cv,2.23,0,0
5903,2019,9,3,22,142.0,19,22.0,1012.0,cv,3.12,0,0
5904,2019,9,3,23,157.0,18,21.0,1013.0,SE,0.89,0,0
5905,2019,9,4,0,155.0,18,21.0,1013.0,SE,1.78,0,0
5906,2019,9,4,1,159.0,18,20.0,1013.0,SE,2.67,0,0
5907,2019,9,4,2,82.0,18,19.0,1012.0,NE,1.79,0,0
5908,2019,9,4,3,81.0,17,19.0,1012.0,cv,0.45,0,0
5909,2019,9,4,4,105.0,17,19.0,1013.0,SE,0.89,0,0
5910,2019,9,4,5,101.0,17,19.0,1013.0,NE,1.79,0,0
5911,2019,9,4,6,93.0,17,19.0,1013.0,NW,0.89,0,0
5912,2019,9,4,7,92.0,18,20.0,1013.0,cv,0.45,0,0
5913,2019,9,4,8,81.0,17,22.0,1013.0,NW,1.79,0,0
5914,2019,9,4,9,58.0,17,24.0,1014.0,NW,3.58,0,0
5915,2019,9,4,10,72.0,17,25.0,1014.0,NW,5.37,0,0
5916,2019,9,4,11,74.0,16,26.0,1013.0,cv,1.79,0,0
5917,2019,9,4,12,81.0,17,27.0,1013.0,cv,2.68,0,0
5918,2019,9,4,13,86.0,15,28.0,1012.0,SE,1.79,0,0
5919,2019,9,4,14,77.0,16,28.0,1012.0,cv,1.79,0,0
5920,2019,9,4,15,71.0,16,28.0,1011.0,SE,3.13,0,0
5921,2019,9,4,16,78.0,16,28.0,1011.0,SE,6.26,0,0
5922,2019,9,4,17,80.0,17,27.0,1011.0,SE,9.39,0,0
5923,2019,9,4,18,88.0,16,26.0,1011.0,SE,11.18,0,0
5924,2019,9,4,19,89.0,16,24.0,1012.0,SE,12.97,0,0
5925,2019,9,4,20,93.0,17,23.0,1012.0,SE,14.76,0,0
5926,2019,9,4,21,90.0,16,23.0,1012.0,SE,16.55,0,0
5927,2019,9,4,22,135.0,18,22.0,1012.0,cv,0.89,0,0
5928,2019,9,4,23,125.0,18,21.0,1012.0,cv,1.78,0,0
5929,2019,9,5,0,112.0,19,22.0,1012.0,SE,1.79,0,0
5930,2019,9,5,1,88.0,19,21.0,1012.0,SE,2.68,0,0
5931,2019,9,5,2,92.0,19,21.0,1012.0,cv,0.89,0,0
5932,2019,9,5,3,91.0,19,20.0,1012.0,NE,0.89,0,0
5933,2019,9,5,4,103.0,18,20.0,1012.0,cv,0.89,0,0
5934,2019,9,5,5,100.0,18,20.0,1012.0,cv,1.78,0,0
5935,2019,9,5,6,91.0,18,19.0,1012.0,cv,2.67,0,0
5936,2019,9,5,7,161.0,19,20.0,1013.0,cv,3.56,0,0
5937,2019,9,5,8,185.0,19,22.0,1013.0,cv,4.45,0,0
5938,2019,9,5,9,170.0,19,23.0,1013.0,cv,5.34,0,0
5939,2019,9,5,10,146.0,19,25.0,1013.0,cv,6.23,0,0
5940,2019,9,5,11,133.0,19,26.0,1012.0,cv,7.12,0,0
5941,2019,9,5,12,125.0,20,27.0,1011.0,cv,8.91,0,0
5942,2019,9,5,13,131.0,19,28.0,1011.0,SE,1.79,0,0
5943,2019,9,5,14,123.0,20,29.0,1010.0,cv,1.79,0,0
5944,2019,9,5,15,89.0,20,29.0,1009.0,SE,3.13,0,0
5945,2019,9,5,16,96.0,20,29.0,1008.0,SE,6.26,0,0
5946,2019,9,5,17,87.0,19,29.0,1008.0,SE,9.39,0,0
5947,2019,9,5,18,95.0,19,27.0,1008.0,SE,11.18,0,0
5948,2019,9,5,19,97.0,20,26.0,1009.0,SE,15.2,0,0
5949,2019,9,5,20,117.0,20,26.0,1010.0,SE,19.22,0,0
5950,2019,9,5,21,128.0,19,25.0,1010.0,SE,22.35,0,0
5951,2019,9,5,22,144.0,19,22.0,1010.0,SE,24.14,0,0
5952,2019,9,5,23,147.0,20,22.0,1010.0,cv,0.89,0,0
5953,2019,9,6,0,129.0,19,21.0,1010.0,cv,1.78,0,0
5954,2019,9,6,1,148.0,19,21.0,1010.0,SE,1.79,0,0
5955,2019,9,6,2,163.0,19,21.0,1010.0,cv,0.89,0,0
5956,2019,9,6,3,168.0,18,20.0,1010.0,cv,1.78,0,0
5957,2019,9,6,4,152.0,18,19.0,1010.0,NE,0.89,0,0
5958,2019,9,6,5,177.0,19,20.0,1010.0,NE,1.78,0,0
5959,2019,9,6,6,182.0,19,20.0,1011.0,cv,0.45,0,0
5960,2019,9,6,7,177.0,20,21.0,1011.0,NW,1.79,0,0
5961,2019,9,6,8,151.0,21,23.0,1011.0,cv,0.89,0,0
5962,2019,9,6,9,150.0,20,25.0,1011.0,NW,1.79,0,0
5963,2019,9,6,10,131.0,20,27.0,1011.0,NE,3.13,0,0
5964,2019,9,6,11,135.0,19,28.0,1011.0,NE,7.15,0,0
5965,2019,9,6,12,117.0,19,29.0,1010.0,NW,1.79,0,0
5966,2019,9,6,13,103.0,18,30.0,1010.0,cv,0.89,0,0
5967,2019,9,6,14,103.0,19,30.0,1009.0,SE,1.79,0,0
5968,2019,9,6,15,95.0,20,30.0,1009.0,SE,3.58,0,0
5969,2019,9,6,16,99.0,20,30.0,1009.0,SE,5.37,0,0
5970,2019,9,6,17,104.0,21,30.0,1009.0,SE,6.26,0,0
5971,2019,9,6,18,128.0,22,28.0,1009.0,SE,7.15,0,0
5972,2019,9,6,19,182.0,21,26.0,1009.0,SE,8.04,0,0
5973,2019,9,6,20,224.0,22,25.0,1010.0,SE,8.93,0,0
5974,2019,9,6,21,232.0,22,25.0,1011.0,cv,0.89,0,0
5975,2019,9,6,22,216.0,22,25.0,1011.0,NE,0.89,0,0
5976,2019,9,6,23,229.0,22,24.0,1011.0,SE,0.89,0,0
5977,2019,9,7,0,226.0,22,24.0,1011.0,NE,1.79,0,0
5978,2019,9,7,1,250.0,22,24.0,1011.0,NE,3.58,0,0
5979,2019,9,7,2,278.0,22,24.0,1011.0,NW,0.89,0,0
5980,2019,9,7,3,249.0,21,24.0,1012.0,NW,1.78,0,0
5981,2019,9,7,4,201.0,22,23.0,1012.0,cv,0.89,0,0
5982,2019,9,7,5,161.0,21,24.0,1012.0,cv,1.34,0,0
5983,2019,9,7,6,203.0,21,23.0,1012.0,SE,0.89,0,0
5984,2019,9,7,7,222.0,21,24.0,1013.0,cv,0.89,0,0
