SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.171358253,27,0,2.136212625,300.0,9,0,0,0,0.0
0,0.0,53,0,0.417796478,12833.0,14,0,2,0,0.0
0,0.101220735,41,0,0.39627629,8700.0,17,0,1,0,2.0
1,0.53442774,49,3,0.294239967,9617.0,20,2,1,0,0.0
0,0.043109195,50,0,0.074347039,7733.0,7,0,0,0,0.0
0,0.9999999,47,0,0.195395335,3300.0,3,0,0,0,0.0
0,0.602291245,60,2,1.275761368,2396.0,10,0,1,0,0.0
1,0.4546851,30,0,0.118981907,3260.0,5,4,0,1,1.0
0,0.237812935,37,0,0.941924959,3064.0,9,0,1,0,0.0
0,0.155644438,56,0,0.336831584,2000.0,5,0,1,0,0.0
0,0.0,25,0,0.0,5416.0,1,0,0,0,0.0
0,0.953494524,52,0,0.548450373,2548.0,11,0,0,0,2.0
0,0.02710348,32,0,0.147950683,3000.0,6,0,0,0,1.0
0,0.0,36,0,0.0,2275.0,4,0,0,0,0.0
0,0.276079253,92,0,0.124918673,4610.0,7,0,0,0,0.0
0,0.0,76,0,0.089454739,7500.0,9,0,0,0,1.0
0,0.0,26,0,0.0,0.0,1,0,0,0,0.0
0,0.069335614,54,0,0.276408254,8964.0,8,0,2,0,3.0
0,0.0,35,0,0.377276326,2525.0,12,0,1,0,1.0
0,0.468908555,56,0,0.129981167,60000.0,22,0,2,0,3.0
0,0.120641817,60,0,0.308935285,12500.0,14,0,1,0,0.0
1,0.978315875,44,3,0.469540769,6401.0,24,0,1,0,3.0
0,0.777643138,22,1,0.222136818,1300.0,3,0,0,0,0.0
0,0.02361274,71,0,0.69516935,1800.0,21,0,1,0,0.0
0,0.224411398,43,0,0.187951512,8166.0,14,0,0,0,2.0
0,0.040773262,59,0,0.93667722,6000.0,26,0,2,0,0.0
0,0.552322384,76,0,0.070730976,30000.0,5,0,1,0,0.0
1,0.713423619,47,0,0.414954896,9200.0,8,0,1,0,2.0
1,0.711237719,40,2,0.57706049,8116.0,9,1,2,0,1.0
0,0.361541617,60,1,1.087403599,3500.0,11,0,2,0,0.0
0,0.161656767,63,0,0.251458074,10458.0,6,0,2,0,2.0
0,0.9999999,27,0,0.0,5100.0,0,0,0,0,0.0
0,0.113362455,35,0,0.063397129,8359.0,7,0,0,0,1.0
0,0.006510349,77,0,0.75043993,6250.0,15,0,1,0,0.0
0,0.994518789,32,0,0.566216453,5700.0,6,0,2,0,0.0
0,0.018375646,59,0,0.008951528,10500.0,16,0,0,0,0.0
0,0.230993921,38,0,0.317357239,14166.0,9,0,2,0,8.0
0,0.012880733,52,0,0.12556573,9500.0,7,0,2,0,0.0
0,0.635595092,55,0,0.692732911,14833.0,15,0,3,0,1.0
0,0.462128094,68,0,0.614038596,10000.0,21,0,2,0,1.0
0,0.0,65,0,0.0,2971.0,2,0,0,0,0.0
0,0.370992429,72,2,0.532556908,5666.0,10,0,2,1,0.0
0,0.006963402,71,0,0.265534682,5535.0,14,0,1,0,0.0
0,0.011390818,72,0,0.195956454,4500.0,17,0,1,0,0.0
0,0.145415223,57,0,0.162832657,2216.0,6,0,0,0,0.0
0,0.813062313,52,1,0.016218618,4500.0,5,0,0,0,0.0
0,0.305712342,36,0,0.41181783,7750.0,7,0,1,0,1.0
0,0.499669321,46,0,0.722608408,3020.0,16,0,1,0,1.0
0,0.016954084,45,0,0.44890571,6076.0,7,0,1,0,3.0
0,0.401513626,55,0,0.371662834,10000.0,14,0,2,0,1.0
0,0.232325272,57,0,0.330303375,8800.0,11,0,1,0,0.0
0,0.036843935,44,0,0.033010597,26233.0,4,0,1,0,2.0
0,0.438237424,60,0,0.324461343,7100.0,10,0,1,0,1.0
0,0.0,64,0,0.139215196,4000.0,6,0,0,0,1.0
0,0.013108198,63,0,0.048162653,12000.0,6,0,0,0,0.0
0,0.307893632,52,0,0.322882395,15500.0,10,0,2,0,1.0
0,0.0,83,0,0.0,,5,0,0,0,0.0
0,0.14907859,35,0,0.373633545,6128.0,12,0,2,0,0.0
0,0.038605281,43,0,0.361648319,6721.0,7,0,2,0,3.0
0,0.65443924,60,0,0.391330433,6666.0,10,0,1,0,1.0
0,0.017182199,49,0,0.260264191,2800.0,7,0,1,0,0.0
0,0.556867158,77,0,0.292568022,10400.0,9,0,1,0,0.0
0,0.004848191,33,0,0.315174398,5561.0,9,0,1,1,1.0
0,0.143217739,50,0,0.21633695,4700.0,6,0,1,0,2.0
0,0.053798053,80,0,0.052303263,2083.0,6,0,1,0,0.0
0,0.855617692,44,0,0.104184171,5950.0,9,3,0,1,3.0
0,0.089771084,33,0,0.456474031,4100.0,7,0,1,0,0.0
0,0.83136144,60,3,0.490005711,1750.0,5,0,1,0,0.0
0,0.004718114,56,0,2.027072053,2400.0,16,0,3,0,1.0
0,0.045751336,39,0,0.273146813,3466.0,5,0,1,0,4.0
1,0.162160796,38,0,0.481666147,9626.0,12,0,3,0,1.0
0,0.180844225,49,0,0.699175434,3516.0,6,0,1,0,1.0
0,0.213178682,74,0,0.375606969,3500.0,3,0,1,0,1.0
0,0.101304055,57,0,0.114923635,14600.0,5,0,1,0,1.0
0,0.242085504,55,0,0.775778349,3500.0,18,0,2,0,1.0
0,0.009037897,61,0,0.279197451,14752.0,9,0,2,0,1.0
0,0.171005944,49,0,0.36031984,2000.0,12,0,0,0,0.0
0,0.057700398,39,0,0.05482805,8170.0,6,0,0,0,1.0
0,0.243071824,32,0,0.22007722,10100.0,4,0,1,0,2.0
0,0.468159757,42,2,0.651522035,2200.0,8,0,0,0,4.0
0,0.19146596,62,0,0.326362135,5450.0,6,0,1,0,0.0
0,0.432469109,39,0,0.418145957,6590.0,7,0,1,0,2.0
0,0.476195626,62,0,0.266834171,13929.0,18,0,1,0,1.0
0,0.0,59,0,0.0,3400.0,2,0,0,0,0.0
1,0.9999999,33,0,0.222001701,3526.0,10,0,0,1,2.0
0,0.003839478,75,0,0.225794033,5194.0,11,0,2,0,0.0
0,0.9999999,36,1,0.081989751,8000.0,1,3,0,0,0.0
1,0.626471121,71,0,0.416940054,3352.0,18,1,0,0,0.0
0,0.064768529,79,0,58.0,,2,0,1,0,0.0
0,0.872975637,69,1,0.275815447,11833.0,8,1,2,1,0.0
0,0.308218723,51,1,0.183559625,9500.0,11,0,2,0,0.0
0,1.045814244,34,2,0.259223994,4200.0,3,0,0,0,3.0
0,0.010749104,48,0,0.452309538,5000.0,8,0,1,0,0.0
0,0.685410486,36,0,0.571857036,4000.0,3,0,1,0,2.0
0,0.188514357,51,0,0.704329461,946.0,4,0,1,0,0.0
0,0.002688028,69,0,0.13440159,16100.0,6,0,2,0,1.0
0,0.014799408,66,0,0.115914618,3700.0,4,0,0,0,0.0
0,0.405706286,57,0,0.152609478,8334.0,5,0,2,0,0.0
0,0.224827268,56,0,0.355663477,7000.0,11,0,3,0,0.0
0,0.308626817,56,0,0.514149875,8833.0,20,0,2,0,0.0
0,0.0,39,0,0.174942052,8196.0,19,0,1,0,2.0
0,0.544376024,55,0,0.676800432,7400.0,11,0,2,0,2.0
1,0.776223776,33,1,0.044865664,11500.0,2,1,1,1,2.0
0,0.060218577,40,2,0.589344379,7000.0,11,0,2,0,2.0
0,0.055148173,39,2,0.430975038,7250.0,15,0,5,0,1.0
0,0.028425298,47,0,26.0,,3,0,0,0,0.0
0,0.9999999,66,3,0.174956694,4040.0,6,0,0,0,1.0
0,0.0,52,0,0.212198582,7049.0,4,0,1,0,3.0
0,0.427486157,36,0,0.566143386,10000.0,8,0,1,0,0.0
1,0.9999999,26,2,0.080427892,5047.0,1,2,0,0,0.0
0,0.971233591,59,0,0.545566178,11400.0,17,0,2,0,0.0
0,0.0091951,29,0,0.001590548,4400.0,4,0,0,0,0.0
0,0.145933474,31,0,0.063466821,6916.0,4,0,0,0,0.0
0,0.400974344,48,2,0.529996572,5833.0,12,0,1,0,3.0
0,0.442206277,60,0,0.184125519,6500.0,16,0,0,0,0.0
0,0.489755122,42,0,0.171268657,2679.0,6,0,0,0,0.0
1,0.9999999,29,0,0.0,,0,0,0,1,0.0
0,0.0,58,0,0.151310457,3700.0,6,0,1,0,0.0
0,0.760398678,55,0,0.999729803,3700.0,7,0,1,0,0.0
0,0.222013905,60,0,0.135113904,5091.0,7,0,1,1,0.0
0,0.474274422,55,0,0.535518429,7840.0,8,0,2,0,2.0
0,0.9999999,24,0,0.0,1.0,2,0,0,0,0.0
0,0.355851838,32,0,0.534244293,6000.0,10,0,2,0,0.0
0,0.077864727,69,0,0.237457612,11500.0,12,0,2,0,1.0
0,0.013361087,65,0,0.370626203,8830.0,12,0,2,0,1.0
0,0.0,84,0,0.0,2040.0,14,0,0,0,0.0
0,0.040522214,50,0,0.229380242,8583.0,10,0,2,0,2.0
0,0.855349926,23,1,0.146163216,820.0,4,0,0,1,0.0
0,0.385297036,61,1,0.797525309,4444.0,24,0,1,0,0.0
0,0.0,40,0,0.227877212,10000.0,5,0,2,0,4.0
0,0.026133722,39,0,0.186499795,9747.0,13,0,1,0,0.0
0,0.019617572,45,0,0.445846227,4200.0,8,0,1,0,2.0
0,0.021525537,40,0,0.311672082,4000.0,19,0,2,0,2.0
0,0.004857489,45,0,0.4130539,14600.0,15,0,3,0,0.0
0,0.01896458,57,0,0.861018993,3316.0,8,0,3,0,0.0
0,0.019396121,67,0,0.056314562,3000.0,4,0,1,0,1.0
0,0.026139477,61,0,38.0,,4,0,0,0,0.0
0,0.130496375,40,0,0.299560059,7500.0,8,0,1,0,2.0
0,0.0,25,0,0.0,,1,0,0,0,
0,0.001752528,48,0,0.136381312,18000.0,9,0,1,0,3.0
0,0.336850768,67,0,0.298203135,7846.0,7,0,1,0,0.0
0,0.392342609,66,0,0.739948119,3083.0,16,0,2,0,0.0
0,0.908742431,69,4,0.075112337,19583.0,7,1,0,1,0.0
0,0.037966296,70,0,0.812296926,4000.0,9,0,2,0,0.0
0,0.9999999,31,0,88.0,,1,0,0,1,0.0
0,0.584406248,43,0,0.337922054,10750.0,10,0,1,0,2.0
0,0.0,70,0,0.365817091,2000.0,3,0,1,0,0.0
0,0.018716628,76,0,0.534448282,5500.0,13,0,2,0,1.0
0,0.0,33,0,0.162894042,7200.0,9,0,1,0,3.0
0,0.024301581,66,0,0.170174269,10500.0,11,0,2,0,0.0
0,0.737809173,40,0,0.855236468,9366.0,16,0,3,0,2.0
0,0.465041507,41,0,0.254192596,9480.0,11,0,2,2,4.0
0,0.311725823,46,0,0.296409008,11500.0,12,0,3,0,2.0
0,0.9999999,59,0,0.309588603,6246.0,5,0,1,0,0.0
0,0.001798079,47,0,0.011747063,4000.0,9,0,0,0,0.0
0,0.760820913,43,0,0.336093113,8333.0,7,0,2,0,4.0
0,0.125579377,38,0,0.819836033,5000.0,9,0,3,0,0.0
0,0.042153463,38,0,0.064581458,4443.0,4,0,0,0,0.0
0,0.043312973,49,1,0.450814208,10500.0,19,0,3,0,3.0
0,0.686204699,48,1,0.614950022,2300.0,8,1,0,2,1.0
0,0.480231564,41,0,1.16713352,1070.0,8,0,1,0,1.0
0,0.025221522,43,0,0.475210399,12000.0,10,0,2,0,6.0
0,0.9999999,33,1,0.105213045,4200.0,1,0,0,0,3.0
0,0.218063562,46,1,0.144645885,7666.0,11,0,0,0,2.0
1,0.0,31,0,0.430122892,3498.0,10,0,1,0,0.0
0,0.994361114,51,0,0.628670666,3166.0,8,0,0,0,0.0
0,0.059832238,55,0,0.343739584,9000.0,12,0,2,0,2.0
1,0.9999999,35,0,0.033644288,6538.0,0,4,0,0,1.0
0,0.719025543,43,0,0.606983541,6500.0,7,0,2,0,2.0
0,0.292479109,43,2,0.159095779,9333.0,7,1,0,0,2.0
0,0.0,55,0,0.212840944,6525.0,8,0,1,0,4.0
0,0.9999999,57,2,0.572085583,5000.0,3,0,2,0,0.0
0,0.000253158,65,0,0.000266631,7500.0,12,0,0,0,0.0
1,0.532149567,52,0,0.292379942,6600.0,8,0,1,0,0.0
0,0.856428714,43,0,0.326191292,5833.0,6,0,2,0,2.0
0,0.164539561,61,0,0.392322174,12216.0,18,0,2,0,1.0
0,0.006205288,74,0,0.258195336,2958.0,6,0,1,0,1.0
0,0.568195415,58,0,0.151694786,6578.0,4,0,0,0,2.0
0,0.145124125,35,1,0.273748076,11042.0,8,0,2,0,2.0
1,0.418623088,48,0,0.368463154,10000.0,14,0,1,0,1.0
0,0.988775281,82,0,0.222210403,9400.0,7,0,1,0,0.0
0,0.149137734,48,0,0.313426655,12072.0,14,0,1,0,1.0
0,0.727372743,39,1,0.510783718,6583.0,8,0,2,0,0.0
0,0.003785579,46,1,0.335161696,8750.0,17,0,1,0,2.0
1,0.9999999,55,0,0.002458513,1626.0,0,0,0,0,0.0
0,0.155528861,49,0,0.449379078,4750.0,10,0,1,0,2.0
0,0.0,62,0,0.0,,4,0,0,0,0.0
0,0.0,76,0,1.0,,2,0,0,0,
0,0.001669435,56,0,0.001666111,3000.0,9,0,0,0,0.0
0,0.382461084,38,1,0.973578403,3481.0,8,0,2,0,2.0
0,0.040594726,55,0,0.015930113,7783.0,16,0,0,0,1.0
0,0.0,53,1,0.50596108,13000.0,16,0,2,0,1.0
0,0.000781189,85,0,0.222473179,7083.0,5,0,1,0,0.0
0,0.620780279,43,0,0.488500767,15000.0,8,0,2,0,0.0
0,0.010990599,68,0,0.003349833,20000.0,25,0,0,0,0.0
0,0.026803396,48,0,0.231338077,7166.0,5,0,1,0,1.0
0,0.906539883,59,0,0.325227028,6496.0,7,0,0,0,1.0
0,0.034335041,59,0,0.713455729,4302.0,8,0,0,0,0.0
0,0.9999999,26,0,0.008132285,3688.0,4,0,0,0,0.0
0,0.006683147,77,0,0.005847953,2564.0,8,0,0,0,0.0
0,0.136420666,43,0,0.469566304,8000.0,8,0,1,0,1.0
0,0.794710264,47,0,0.21206329,9416.0,5,0,2,0,3.0
0,0.357452446,42,1,0.35110601,9583.0,11,0,2,0,2.0
0,0.091417973,57,0,0.253601241,13536.0,10,0,1,0,2.0
0,0.663116112,33,0,0.278607587,16000.0,9,0,1,0,2.0
0,0.069002198,47,0,0.220694826,4000.0,10,0,0,0,0.0
0,0.196935001,65,0,0.784347329,3500.0,12,0,4,0,0.0
0,0.110145373,65,0,0.02027027,2071.0,1,0,0,0,0.0
0,0.006473484,45,0,0.130473255,304000.0,18,0,1,0,0.0
0,0.0,52,0,0.253364091,2600.0,7,0,0,0,2.0
0,0.017205577,58,0,0.00575922,9028.0,18,0,0,0,0.0
0,0.863922904,42,0,0.312977099,5632.0,9,0,1,0,3.0
1,0.085338293,51,0,0.477503628,6200.0,11,0,1,0,0.0
0,0.9999999,81,0,0.0,,4,0,0,0,0.0
0,0.07005361,61,0,0.125059927,14600.0,6,0,1,0,3.0
0,0.039187071,61,0,0.269355888,3073.0,7,0,2,0,0.0
0,0.952031979,43,0,0.261692253,2800.0,5,3,0,2,0.0
0,0.177163469,67,0,0.272978162,8333.0,21,0,1,0,0.0
0,0.984869101,36,1,0.559927751,7750.0,9,0,2,0,1.0
0,0.03433257,38,0,0.288350634,2600.0,15,0,1,0,1.0
0,0.037844698,53,0,0.500666489,3750.0,4,0,1,0,0.0
0,0.652231845,26,0,0.061915047,4166.0,2,0,0,0,0.0
0,0.5311518,49,0,0.529440871,8083.0,17,0,3,0,3.0
0,0.9999999,64,0,0.0,,0,0,0,0,
0,0.105789421,31,0,0.237536657,3750.0,4,0,0,0,1.0
0,0.06875725,38,0,0.323434561,7441.0,9,0,2,0,1.0
0,0.55908693,47,0,0.82811459,1500.0,8,0,0,0,1.0
0,0.882990812,34,0,0.764446176,7700.0,9,0,1,0,4.0
1,0.970956991,52,1,0.339441536,4583.0,10,1,0,0,0.0
0,0.093584137,46,0,0.045045045,1442.0,5,0,0,0,3.0
0,0.113704492,66,0,0.467949569,7534.0,11,0,2,0,0.0
0,0.261208513,53,0,0.436466826,22200.0,15,0,2,0,0.0
0,0.054434367,61,0,0.115904408,37366.0,10,0,1,0,0.0
0,0.492469925,39,1,0.428855439,3520.0,5,0,0,0,1.0
0,0.035667483,45,0,0.459016393,5367.0,16,0,1,0,6.0
0,0.0,39,0,0.437458343,4500.0,4,0,1,0,1.0
0,0.0,87,0,0.005089059,2750.0,6,0,0,0,0.0
0,0.098545073,69,0,59.0,,3,0,0,0,
0,0.168956557,67,0,0.552545308,16166.0,27,0,4,0,0.0
0,0.732660667,44,2,0.14041952,9200.0,15,0,1,0,0.0
0,0.001230706,70,0,0.003198721,2500.0,10,0,0,0,0.0
0,0.0,44,0,0.16462696,11030.0,5,0,1,0,4.0
0,0.024746975,73,0,54.0,,5,0,0,0,0.0
0,0.317903381,50,0,0.351955307,5011.0,6,0,1,0,2.0
0,0.409515253,59,0,0.383403998,1650.0,8,0,0,0,1.0
0,0.0,58,0,0.351650296,11300.0,12,0,3,0,0.0
0,0.019393461,50,0,0.165245869,40000.0,15,0,1,0,3.0
0,0.769079566,69,6,0.601313108,4416.0,11,0,2,0,0.0
0,0.018290845,75,0,0.004882514,3276.0,6,0,0,0,0.0
0,0.9999999,25,0,0.0,4665.0,0,0,0,0,0.0
0,0.089359843,61,0,0.132469402,4166.0,19,0,0,0,0.0
0,0.004224894,78,0,5.0,,6,0,0,0,0.0
0,0.0,42,0,0.22596285,33000.0,5,0,1,0,3.0
0,0.066206927,52,0,0.143367256,5600.0,15,0,1,0,1.0
0,0.335420273,69,0,0.1945529,10500.0,13,0,1,0,0.0
0,0.013359733,64,0,0.164659985,14866.0,9,0,2,0,0.0
1,0.30801787,57,0,0.175508721,13759.0,9,0,2,0,1.0
0,0.032661528,66,0,0.604791549,5300.0,7,0,2,0,0.0
0,0.070230866,51,0,0.402553453,6500.0,10,0,1,0,0.0
0,0.158259171,46,0,0.443842272,5350.0,19,0,2,0,0.0
0,0.0,30,0,0.797225187,1873.0,5,0,1,1,0.0
0,0.69030969,49,0,0.305932015,4500.0,6,0,1,0,2.0
0,0.05094471,67,0,0.390509954,11000.0,27,0,2,0,0.0
0,0.168747912,48,0,0.13589404,7549.0,7,0,0,0,1.0
0,0.171089654,51,0,0.661239749,8291.0,14,0,2,0,1.0
1,0.307416803,50,0,0.272986865,1750.0,10,0,0,0,1.0
0,0.605339466,45,0,0.474274567,4100.0,4,0,1,0,2.0
0,0.111484137,30,0,0.150795655,3958.0,10,0,0,0,0.0
0,0.452643454,62,0,1.458680333,1560.0,12,0,1,0,0.0
0,0.017705623,33,0,0.319053619,7142.0,7,0,1,0,0.0
0,0.076340096,74,0,0.351829634,3333.0,6,0,1,0,0.0
0,0.726372773,47,0,0.313607854,11000.0,5,0,2,0,3.0
0,0.006562884,70,0,12.0,,9,0,0,0,0.0
0,0.386929344,45,0,0.40736384,8500.0,9,0,1,0,1.0
0,0.021134377,58,1,0.157605299,8000.0,6,0,1,0,0.0
0,0.173592,41,0,0.452241195,3747.0,9,0,2,0,0.0
0,0.009355495,61,0,0.147890677,10500.0,12,0,1,0,0.0
0,0.463768116,22,0,0.060526316,1899.0,7,0,0,0,0.0
0,0.066002222,50,0,0.511530934,11750.0,10,0,3,0,3.0
0,0.781065089,50,0,0.308217508,4100.0,6,0,1,0,1.0
0,0.173767724,62,0,0.4619868,11666.0,21,0,3,0,1.0
0,0.015232524,79,0,0.297336213,8333.0,17,0,4,0,0.0
0,0.139057396,41,0,0.046804527,11750.0,5,0,0,0,2.0
0,0.531113987,24,0,0.104151668,4166.0,4,0,0,0,0.0
0,0.002202546,37,0,0.491672219,1500.0,7,0,0,0,2.0
1,0.778693722,44,0,0.96753705,1416.0,10,0,0,2,2.0
0,0.009996876,27,0,2.0,,2,0,0,0,
0,0.199870003,53,0,0.28102305,6333.0,8,0,1,0,2.0
0,0.236600944,34,0,0.172010937,4022.0,3,0,0,0,2.0
0,0.002421249,52,0,0.172970247,9914.0,11,0,2,0,0.0
0,0.052773069,68,0,0.227597812,11884.0,13,0,2,0,1.0
0,0.174143244,43,0,0.383646076,7300.0,12,0,2,0,4.0
0,0.497076023,59,1,0.301155889,3200.0,5,2,2,0,0.0
0,0.153183149,49,0,0.617504543,3301.0,15,0,2,0,0.0
0,0.131925832,52,1,0.530380713,9166.0,13,0,2,0,3.0
0,0.062129191,56,0,0.003575685,7550.0,1,0,0,0,0.0
0,0.420568628,42,0,0.534069982,3800.0,12,0,0,0,3.0
0,0.190785612,46,0,0.427768082,10313.0,11,0,3,0,0.0
0,0.036200615,70,0,0.037122302,10424.0,7,0,0,0,0.0
0,0.14458409,46,0,0.045350014,10870.0,7,0,0,0,2.0
0,0.0,56,0,1.056369786,1773.0,8,0,2,0,0.0
0,0.016504053,47,0,0.075429553,5819.0,6,0,0,0,0.0
0,0.018054715,62,0,28.0,,4,0,0,0,0.0
0,0.03492637,52,0,0.53487339,2250.0,6,0,2,0,3.0
0,0.10922479,66,0,0.312362838,4100.0,6,0,2,0,0.0
0,0.259514146,37,0,0.715292325,5250.0,6,0,3,0,1.0
0,0.15879481,60,0,0.349410841,6364.0,8,0,2,0,2.0
0,0.010150332,34,0,0.703074231,4000.0,11,0,1,0,2.0
0,0.082587155,69,0,0.132495717,1750.0,10,0,0,0,0.0
0,0.062731242,61,0,0.196321893,8536.0,4,0,1,0,0.0
0,0.061234004,45,0,0.423333828,6736.0,8,0,2,0,3.0
0,0.028817443,37,0,0.340425532,3383.0,5,0,2,0,0.0
0,0.055888224,27,0,0.367554479,2064.0,4,0,0,0,0.0
0,0.145903584,59,0,0.479955662,5412.0,4,0,1,0,0.0
0,0.032630569,30,0,0.14215904,2250.0,5,0,0,0,0.0
0,0.016773843,58,0,0.08249057,18292.0,9,0,1,0,5.0
0,0.251468544,79,0,0.129137868,2748.0,4,0,0,0,0.0
0,0.016066399,60,0,28.0,,9,0,0,0,0.0
0,0.028048096,81,0,0.247359644,3597.0,7,0,1,0,0.0
0,0.018813516,66,0,0.088332644,4833.0,7,0,0,0,0.0
0,0.493502166,24,0,0.04894327,898.0,3,0,0,0,0.0
0,0.9999999,63,0,42.0,,1,0,0,0,0.0
0,0.294627785,34,0,0.386153462,4000.0,11,0,2,0,0.0
0,0.610542743,30,1,0.264924265,3366.0,9,0,0,0,0.0
0,0.199243819,39,0,0.725545171,3209.0,5,0,3,0,2.0
0,0.099427233,70,0,0.401554842,5916.0,8,0,2,0,0.0
0,0.052698115,53,1,0.41226002,11875.0,16,0,2,0,3.0
0,0.026921987,60,2,0.310696962,3916.0,8,0,1,0,0.0
0,0.39415483,33,0,0.307735381,12500.0,6,0,2,0,1.0
0,0.005354441,65,0,16.0,,8,0,0,0,0.0
0,0.008166213,48,0,0.336266373,10000.0,6,0,1,0,0.0
0,0.008019689,77,0,0.0048,4999.0,13,0,0,0,0.0
0,0.065461085,66,0,0.208576795,9583.0,3,0,1,0,0.0
0,0.455950788,63,1,0.701766078,6001.0,19,0,2,0,0.0
0,0.088840974,41,0,0.292819114,7700.0,7,0,1,0,3.0
0,0.840400132,47,0,0.805303639,8710.0,17,0,2,0,2.0
0,0.365506983,38,0,0.092138631,3548.0,4,0,0,0,2.0
0,0.041797214,73,0,0.267676046,7000.0,7,0,2,0,1.0
0,0.825783972,65,2,0.803732089,3000.0,6,0,1,0,0.0
0,0.24653283,72,1,0.663326026,3192.0,11,0,1,0,0.0
0,0.208989551,70,0,0.344262295,2500.0,10,0,1,0,0.0
0,0.0,61,0,0.310935125,12500.0,14,0,5,0,0.0
0,0.031843278,70,0,0.210903603,5300.0,18,0,1,0,1.0
0,0.0,79,0,0.0,,4,0,0,0,
0,0.866053579,39,1,0.409886143,3600.0,5,2,1,2,3.0
0,0.109768344,63,0,0.148545176,1305.0,4,0,0,0,0.0
0,0.256467942,47,1,61.0,,4,0,0,0,0.0
0,0.0,55,0,0.326552795,6439.0,10,0,1,0,0.0
0,0.318459371,47,0,1.388009992,1200.0,6,0,1,0,3.0
0,0.926409812,31,0,0.471008029,1120.0,3,0,0,0,0.0
0,0.830411306,47,0,0.502654867,5084.0,4,0,1,0,0.0
0,0.323055768,35,0,0.828658706,3600.0,8,0,2,0,2.0
0,0.020847383,41,0,0.542883973,9583.0,7,0,1,0,2.0
0,0.497446676,74,0,1.085694776,2928.0,12,0,2,0,0.0
0,0.877561219,43,0,0.031845954,5400.0,5,0,0,0,2.0
0,0.272251893,80,0,0.265164645,7500.0,18,0,1,0,0.0
0,0.306404788,56,0,0.16501432,9077.0,8,0,0,0,2.0
0,0.9999999,51,0,0.232451573,4800.0,3,0,1,0,2.0
0,0.971325434,50,1,0.640427388,4585.0,8,0,1,0,1.0
0,0.167171802,61,0,0.126857749,5651.0,12,0,1,0,0.0
0,0.065765912,71,0,0.021863613,3841.0,6,0,0,0,0.0
0,0.189281475,43,0,0.288925895,1200.0,3,0,0,0,0.0
0,0.0,46,0,1.226540811,1800.0,6,0,2,0,0.0
0,0.982387031,49,0,0.204224472,8000.0,7,0,1,0,1.0
0,0.034677359,73,0,0.005465938,7500.0,7,0,0,0,0.0
0,0.342731454,38,0,0.062991001,7000.0,6,1,0,0,2.0
0,0.086661414,75,0,0.023320378,1800.0,5,0,0,0,0.0
0,0.028429894,74,0,0.013486513,2001.0,5,0,0,0,0.0
0,0.9999999,25,0,0.294117647,254.0,3,1,0,0,1.0
0,0.986771266,41,0,0.078143594,2520.0,1,0,0,0,2.0
0,0.033969589,78,0,0.0079984,5000.0,8,0,0,0,0.0
0,0.435445166,58,0,0.945970979,3238.0,16,0,1,0,1.0
0,0.624614172,43,0,0.700814762,8345.0,14,0,2,0,1.0
0,0.0,65,0,0.323632031,11750.0,6,0,2,0,0.0
0,0.153980752,62,0,0.119258716,15000.0,11,0,2,0,2.0
0,0.965968344,40,0,0.577979206,3750.0,9,0,0,0,0.0
0,0.045673858,64,0,0.015389,3508.0,1,0,0,0,0.0
0,0.527246734,42,0,0.261062784,10575.0,6,0,0,0,3.0
0,0.0,31,0,0.34892638,2607.0,11,0,0,0,1.0
0,0.000657885,42,0,0.230791203,3500.0,12,0,0,1,0.0
0,0.888423846,49,0,0.27189169,8050.0,24,0,1,0,0.0
0,0.48976951,41,0,0.95201371,3500.0,5,0,2,0,0.0
0,0.237474886,48,0,0.400676339,9166.0,17,0,2,0,0.0
0,0.387876411,65,0,0.588189386,7687.0,12,0,2,0,0.0
0,0.117882118,23,0,0.106489185,600.0,4,0,0,0,0.0
0,0.007390064,94,0,3.93e-05,203500.0,5,0,0,0,0.0
0,0.093697951,65,0,0.229330709,5079.0,10,0,2,0,1.0
0,0.03519956,63,0,0.064903215,11416.0,15,0,0,0,0.0
0,0.288919893,31,0,0.271394295,3750.0,9,0,0,0,0.0
0,0.189209442,63,0,0.444828213,5500.0,14,0,1,0,0.0
0,0.037646173,45,0,0.233418509,9000.0,8,0,0,0,4.0
0,0.01258945,77,0,0.320176823,3166.0,13,0,2,0,0.0
0,0.045093258,85,0,0.170292243,4550.0,9,0,1,0,0.0
0,0.109713288,61,0,0.01729827,10000.0,5,0,0,0,1.0
0,0.28720089,62,1,0.152080754,10500.0,13,0,0,0,0.0
0,0.257823178,44,0,0.33212407,5512.0,7,0,1,0,3.0
0,0.146492675,33,0,0.152369526,5000.0,5,0,0,0,0.0
1,1.001052078,54,0,0.371897875,5600.0,6,0,2,0,0.0
0,0.116322287,47,0,0.331476323,4666.0,6,0,1,0,1.0
0,0.000399982,48,0,0.0,12670.0,2,0,0,0,0.0
0,0.731193442,55,0,0.540744108,15400.0,12,0,5,0,1.0
0,0.005723941,64,0,0.000666556,6000.0,3,0,0,0,0.0
