,Year,Major,Gender,Admission
2170,1973,Other,F,Rejected
2171,1973,Other,M,Accepted
2172,1973,Other,M,Rejected
2173,1973,Other,M,Rejected
2174,1973,Other,M,Rejected
2175,1973,Other,M,Accepted
2176,1973,Other,M,Rejected
2177,1973,Department of Physics and Astronomy,M,Accepted
2178,1973,Department of Psychology,F,Rejected
2179,1973,Other,F,Rejected
2180,1973,Other,M,Accepted
2181,1973,Other,M,Rejected
2182,1973,Department of Economics,M,Accepted
2183,1973,Other,F,Accepted
2184,1973,Other,M,Rejected
2185,1973,Department of Mechanical Engineering,M,Rejected
2186,1973,Other,M,Rejected
2187,1973,Other,M,Accepted
2188,1973,Other,M,Rejected
2189,1973,Other,M,Rejected
2190,1973,Other,M,Rejected
2191,1973,Other,M,Accepted
2192,1973,School of Political Science and International Relations,M,Accepted
2193,1973,Department of Mechanical Engineering,F,Rejected
2194,1973,Other,F,Accepted
2195,1973,Department of Physics and Astronomy,M,Accepted
2196,1973,Department of Mechanical Engineering,F,Rejected
2197,1973,Department of Physics and Astronomy,M,Accepted
2198,1973,Other,M,Rejected
2199,1973,Department of Economics,M,Accepted
2200,1973,Other,M,Accepted
2201,1973,Other,M,Accepted
2202,1973,Other,M,Accepted
2203,1973,Other,F,Rejected
2204,1973,School of Political Science and International Relations,M,Rejected
2205,1973,Other,M,Rejected
2206,1973,Other,M,Rejected
2207,1973,Other,M,Accepted
2208,1973,Other,M,Rejected
2209,1973,Department of Economics,M,Rejected
2210,1973,Other,F,Accepted
2211,1973,Department of Economics,M,Accepted
2212,1973,Department of Physics and Astronomy,M,Rejected
2213,1973,Other,M,Rejected
2214,1973,Other,M,Rejected
2215,1973,Other,M,Accepted
2216,1973,Other,M,Accepted
2217,1973,School of Political Science and International Relations,F,Accepted
2218,1973,Other,M,Rejected
2219,1973,Other,M,Rejected
2220,1973,School of Medicine,F,Rejected
2221,1973,Other,M,Rejected
2222,1973,Other,F,Rejected
2223,1973,Other,F,Rejected
2224,1973,Other,F,Accepted
2225,1973,School of Medicine,M,Accepted
2226,1973,Other,M,Rejected
2227,1973,Other,F,Accepted
2228,1973,Other,F,Accepted
2229,1973,Department of Mechanical Engineering,F,Rejected
2230,1973,Other,M,Rejected
2231,1973,Other,M,Accepted
2232,1973,Department of Mechanical Engineering,F,Rejected
2233,1973,Other,M,Rejected
2234,1973,Other,M,Accepted
2235,1973,Other,F,Accepted
2236,1973,Other,M,Accepted
2237,1973,Department of Economics,M,Rejected
2238,1973,Other,M,Accepted
2239,1973,School of Medicine,M,Accepted
2240,1973,Other,F,Rejected
2241,1973,Other,M,Rejected
2242,1973,Other,M,Rejected
2243,1973,Other,F,Rejected
2244,1973,Other,M,Accepted
2245,1973,Other,F,Rejected
2246,1973,Other,F,Rejected
2247,1973,Department of Physics and Astronomy,M,Rejected
2248,1973,Other,M,Accepted
2249,1973,Department of Psychology,F,Rejected
2250,1973,Other,M,Rejected
2251,1973,School of Political Science and International Relations,F,Rejected
2252,1973,Department of Mechanical Engineering,M,Rejected
2253,1973,Other,M,Rejected
2254,1973,Department of Mechanical Engineering,M,Accepted
2255,1973,School of Political Science and International Relations,F,Rejected
2256,1973,Other,M,Accepted
2257,1973,Other,M,Rejected
2258,1973,Department of Physics and Astronomy,M,Accepted
2259,1973,Other,M,Rejected
2260,1973,Other,F,Rejected
2261,1973,Department of Mechanical Engineering,F,Rejected
2262,1973,Other,F,Rejected
2263,1973,Department of Physics and Astronomy,M,Rejected
2264,1973,Department of Mechanical Engineering,F,Accepted
2265,1973,Department of Physics and Astronomy,M,Rejected
2266,1973,Other,F,Accepted
2267,1973,School of Political Science and International Relations,F,Rejected
2268,1973,Other,M,Rejected
2269,1973,Other,M,Rejected
2270,1973,Department of Mechanical Engineering,M,Rejected
2271,1973,Other,M,Accepted
2272,1973,Other,M,Rejected
2273,1973,Other,F,Rejected
2274,1973,Other,M,Rejected
2275,1973,Department of Physics and Astronomy,M,Accepted
2276,1973,Other,M,Rejected
2277,1973,Other,F,Rejected
2278,1973,School of Medicine,F,Rejected
2279,1973,Other,F,Rejected
2280,1973,Other,M,Accepted
2281,1973,School of Political Science and International Relations,M,Rejected
2282,1973,Department of Physics and Astronomy,M,Rejected
2283,1973,Other,M,Accepted
2284,1973,Department of Physics and Astronomy,M,Rejected
2285,1973,Other,M,Rejected
2286,1973,Department of Psychology,F,Rejected
2287,1973,Other,M,Accepted
2288,1973,Department of Economics,M,Accepted
2289,1973,School of Political Science and International Relations,F,Rejected
2290,1973,Other,F,Rejected
2291,1973,Department of Physics and Astronomy,M,Rejected
2292,1973,Other,F,Accepted
2293,1973,Department of Economics,M,Rejected
2294,1973,Other,M,Accepted
2295,1973,Other,M,Rejected
2296,1973,Other,M,Accepted
2297,1973,Other,M,Rejected
2298,1973,Other,M,Accepted
2299,1973,Other,M,Rejected
2300,1973,Department of Psychology,M,Accepted
2301,1973,Other,M,Rejected
2302,1973,Other,M,Accepted
2303,1973,Other,M,Accepted
2304,1973,Other,M,Rejected
2305,1973,Other,M,Accepted
2306,1973,Department of Psychology,F,Rejected
2307,1973,Department of Economics,M,Rejected
2308,1973,School of Political Science and International Relations,M,Rejected
2309,1973,Department of Psychology,M,Accepted
2310,1973,Other,M,Rejected
2311,1973,Other,M,Rejected
2312,1973,Other,M,Accepted
2313,1973,Other,M,Accepted
2314,1973,Other,M,Rejected
2315,1973,Other,F,Rejected
2316,1973,Other,M,Rejected
2317,1973,Other,F,Accepted
2318,1973,Other,M,Accepted
2319,1973,Department of Mechanical Engineering,F,Rejected
2320,1973,School of Medicine,F,Rejected
2321,1973,Other,M,Rejected
2322,1973,Other,M,Rejected
2323,1973,Department of Physics and Astronomy,M,Accepted
2324,1973,Other,M,Accepted
2325,1973,Department of Physics and Astronomy,M,Rejected
2326,1973,Other,F,Rejected
2327,1973,Other,F,Accepted
2328,1973,Department of Psychology,M,Rejected
2329,1973,Other,M,Accepted
2330,1973,School of Medicine,F,Rejected
2331,1973,School of Medicine,M,Accepted
2332,1973,Department of Physics and Astronomy,M,Accepted
2333,1973,Other,F,Rejected
2334,1973,Department of Psychology,F,Rejected
2335,1973,Other,M,Rejected
2336,1973,School of Political Science and International Relations,F,Rejected
2337,1973,Other,F,Rejected
2338,1973,Other,M,Rejected
2339,1973,Other,M,Accepted
2340,1973,School of Medicine,M,Rejected
2341,1973,Department of Psychology,F,Rejected
2342,1973,Other,M,Rejected
2343,1973,Other,M,Rejected
2344,1973,Other,F,Rejected
2345,1973,Department of Psychology,M,Rejected
2346,1973,Other,F,Accepted
2347,1973,Department of Physics and Astronomy,M,Accepted
2348,1973,Other,M,Rejected
2349,1973,Other,M,Rejected
2350,1973,Other,M,Accepted
2351,1973,School of Political Science and International Relations,M,Rejected
2352,1973,Other,M,Rejected
2353,1973,Other,M,Rejected
2354,1973,Department of Economics,M,Rejected
2355,1973,Other,M,Rejected
2356,1973,Other,M,Accepted
2357,1973,Other,M,Rejected
2358,1973,Other,M,Accepted
2359,1973,Other,M,Accepted
2360,1973,Department of Physics and Astronomy,M,Accepted
2361,1973,Other,F,Accepted
2362,1973,Other,M,Rejected
2363,1973,Department of Economics,M,Rejected
2364,1973,Other,F,Rejected
2365,1973,Other,M,Accepted
2366,1973,Other,F,Rejected
2367,1973,Other,F,Rejected
2368,1973,Other,M,Accepted
2369,1973,Other,M,Rejected
2370,1973,Other,M,Rejected
2371,1973,Other,M,Rejected
2372,1973,Department of Psychology,M,Rejected
2373,1973,Other,F,Accepted
2374,1973,Other,F,Rejected
2375,1973,School of Political Science and International Relations,F,Rejected
2376,1973,Other,M,Accepted
2377,1973,Other,M,Rejected
2378,1973,Other,M,Accepted
2379,1973,Other,M,Accepted
2380,1973,Other,M,Accepted
2381,1973,Other,M,Rejected
2382,1973,Other,F,Rejected
2383,1973,Department of Physics and Astronomy,M,Accepted
2384,1973,Other,F,Accepted
2385,1973,Other,M,Rejected
2386,1973,Department of Economics,M,Accepted
2387,1973,School of Medicine,F,Rejected
2388,1973,Other,M,Rejected
2389,1973,Other,M,Rejected
2390,1973,School of Medicine,F,Rejected
2391,1973,Department of Psychology,F,Rejected
2392,1973,Other,F,Rejected
2393,1973,Other,M,Rejected
2394,1973,Other,F,Accepted
2395,1973,Other,F,Rejected
2396,1973,Other,M,Rejected
2397,1973,Other,M,Accepted
2398,1973,Other,F,Rejected
2399,1973,School of Medicine,F,Accepted
2400,1973,Other,F,Accepted
2401,1973,Department of Physics and Astronomy,M,Accepted
2402,1973,School of Medicine,M,Rejected
2403,1973,School of Political Science and International Relations,F,Rejected
2404,1973,Department of Psychology,M,Rejected
2405,1973,Other,M,Rejected
2406,1973,Department of Physics and Astronomy,M,Accepted
2407,1973,Other,M,Rejected
2408,1973,Other,M,Accepted
2409,1973,Other,M,Accepted
2410,1973,Other,F,Rejected
2411,1973,Department of Mechanical Engineering,F,Rejected
2412,1973,Department of Economics,F,Accepted
2413,1973,Other,M,Rejected
2414,1973,Other,F,Rejected
2415,1973,School of Political Science and International Relations,F,Rejected
2416,1973,Other,M,Rejected
2417,1973,Other,M,Rejected
2418,1973,Other,M,Rejected
2419,1973,Other,M,Rejected
2420,1973,Other,F,Rejected
2421,1973,Other,M,Rejected
2422,1973,Other,M,Rejected
2423,1973,School of Political Science and International Relations,F,Rejected
2424,1973,Other,M,Accepted
2425,1973,Other,M,Accepted
2426,1973,Other,F,Rejected
2427,1973,Other,F,Rejected
2428,1973,Department of Physics and Astronomy,M,Rejected
2429,1973,Department of Mechanical Engineering,F,Accepted
2430,1973,School of Political Science and International Relations,F,Rejected
2431,1973,Other,F,Rejected
2432,1973,Other,M,Accepted
2433,1973,Department of Physics and Astronomy,M,Accepted
2434,1973,Other,M,Rejected
2435,1973,Department of Economics,M,Accepted
2436,1973,School of Medicine,F,Rejected
2437,1973,School of Political Science and International Relations,F,Rejected
2438,1973,Other,F,Rejected
2439,1973,Department of Physics and Astronomy,M,Rejected
2440,1973,School of Medicine,F,Rejected
2441,1973,School of Political Science and International Relations,F,Rejected
2442,1973,Other,M,Rejected
2443,1973,Other,M,Accepted
2444,1973,Department of Physics and Astronomy,M,Rejected
2445,1973,Other,M,Rejected
2446,1973,Other,M,Rejected
2447,1973,School of Political Science and International Relations,F,Rejected
2448,1973,Other,M,Rejected
2449,1973,Other,F,Rejected
2450,1973,Department of Economics,M,Accepted
2451,1973,Other,M,Rejected
2452,1973,Other,M,Rejected
2453,1973,Other,M,Accepted
2454,1973,School of Political Science and International Relations,M,Accepted
2455,1973,School of Medicine,M,Accepted
2456,1973,Other,F,Rejected
2457,1973,Other,M,Rejected
2458,1973,School of Medicine,M,Rejected
2459,1973,Department of Economics,M,Accepted
2460,1973,Other,M,Rejected
2461,1973,Department of Psychology,M,Rejected
2462,1973,Department of Economics,M,Rejected
2463,1973,Other,M,Rejected
2464,1973,Other,M,Rejected
2465,1973,School of Medicine,M,Accepted
2466,1973,Other,M,Accepted
2467,1973,Department of Mechanical Engineering,M,Rejected
2468,1973,Other,M,Rejected
2469,1973,School of Medicine,F,Accepted
2470,1973,Other,F,Accepted
2471,1973,School of Medicine,F,Rejected
2472,1973,Other,M,Accepted
2473,1973,Other,M,Rejected
2474,1973,Other,M,Rejected
2475,1973,School of Political Science and International Relations,F,Accepted
2476,1973,Other,M,Accepted
2477,1973,School of Medicine,F,Rejected
2478,1973,Other,M,Rejected
2479,1973,Other,F,Accepted
2480,1973,Other,F,Accepted
2481,1973,Other,M,Accepted
2482,1973,School of Medicine,M,Accepted
2483,1973,Department of Physics and Astronomy,M,Rejected
2484,1973,Other,F,Rejected
2485,1973,Department of Mechanical Engineering,M,Rejected
2486,1973,Other,F,Rejected
2487,1973,Other,M,Rejected
2488,1973,Other,M,Rejected
2489,1973,Department of Mechanical Engineering,M,Accepted
2490,1973,Department of Psychology,M,Rejected
2491,1973,Other,M,Accepted
2492,1973,Other,F,Rejected
2493,1973,Other,M,Rejected
2494,1973,Other,M,Rejected
2495,1973,Other,F,Rejected
2496,1973,Other,F,Rejected
2497,1973,Department of Economics,M,Accepted
2498,1973,Other,M,Rejected
2499,1973,Department of Mechanical Engineering,M,Rejected
2500,1973,Other,M,Rejected
2501,1973,School of Medicine,M,Rejected
2502,1973,Other,M,Accepted
2503,1973,Other,F,Accepted
2504,1973,Other,M,Rejected
2505,1973,Department of Physics and Astronomy,M,Accepted
2506,1973,Department of Economics,M,Accepted
2507,1973,Other,M,Accepted
2508,1973,School of Political Science and International Relations,F,Rejected
2509,1973,Other,F,Rejected
2510,1973,Other,F,Rejected
2511,1973,Department of Physics and Astronomy,M,Accepted
2512,1973,Other,F,Accepted
2513,1973,Department of Economics,M,Accepted
2514,1973,Other,F,Rejected
2515,1973,Other,M,Rejected
2516,1973,Department of Economics,M,Accepted
2517,1973,Other,M,Rejected
2518,1973,Other,F,Accepted
2519,1973,Department of Mechanical Engineering,M,Rejected
2520,1973,Other,F,Rejected
2521,1973,Other,M,Rejected
2522,1973,Other,M,Rejected
2523,1973,Other,F,Rejected
2524,1973,Other,M,Accepted
2525,1973,Other,M,Accepted
2526,1973,Other,M,Rejected
2527,1973,Other,F,Rejected
2528,1973,Other,F,Rejected
2529,1973,Other,F,Accepted
2530,1973,Other,F,Accepted
2531,1973,Other,F,Accepted
2532,1973,Department of Economics,M,Accepted
2533,1973,Other,F,Accepted
2534,1973,School of Political Science and International Relations,F,Rejected
2535,1973,School of Political Science and International Relations,F,Rejected
2536,1973,Other,M,Accepted
2537,1973,Other,M,Accepted
2538,1973,Department of Economics,M,Accepted
2539,1973,Department of Mechanical Engineering,M,Rejected
2540,1973,Other,M,Accepted
2541,1973,Other,M,Rejected
2542,1973,Other,M,Accepted
2543,1973,Other,M,Accepted
2544,1973,Other,M,Accepted
2545,1973,Department of Physics and Astronomy,M,Accepted
2546,1973,Other,M,Accepted
2547,1973,Other,M,Rejected
2548,1973,Other,F,Rejected
2549,1973,Other,M,Accepted
2550,1973,Other,M,Rejected
2551,1973,Other,M,Rejected
2552,1973,Other,M,Rejected
2553,1973,Other,M,Rejected
2554,1973,Other,F,Accepted
2555,1973,Other,M,Rejected
2556,1973,School of Medicine,M,Rejected
2557,1973,Department of Mechanical Engineering,M,Rejected
2558,1973,Other,M,Rejected
2559,1973,Department of Psychology,M,Rejected
2560,1973,Department of Economics,M,Accepted
2561,1973,School of Political Science and International Relations,F,Rejected
2562,1973,Other,M,Rejected
2563,1973,Other,M,Accepted
2564,1973,School of Medicine,F,Accepted
2565,1973,Department of Mechanical Engineering,M,Rejected
2566,1973,Department of Physics and Astronomy,M,Accepted
2567,1973,Department of Psychology,F,Rejected
2568,1973,Other,M,Rejected
2569,1973,Other,M,Rejected
2570,1973,Other,F,Rejected
2571,1973,Other,M,Rejected
2572,1973,Department of Economics,M,Rejected
2573,1973,Other,M,Accepted
2574,1973,Other,M,Accepted
2575,1973,Other,M,Accepted
2576,1973,School of Medicine,M,Rejected
2577,1973,Other,M,Accepted
2578,1973,Other,M,Accepted
2579,1973,School of Political Science and International Relations,M,Accepted
2580,1973,Department of Psychology,F,Accepted
2581,1973,Department of Physics and Astronomy,M,Accepted
2582,1973,Other,M,Rejected
2583,1973,School of Medicine,F,Rejected
2584,1973,Department of Physics and Astronomy,M,Accepted
2585,1973,Other,M,Rejected
2586,1973,Department of Physics and Astronomy,M,Rejected
2587,1973,Department of Mechanical Engineering,F,Rejected
2588,1973,School of Political Science and International Relations,F,Accepted
2589,1973,Other,F,Accepted
2590,1973,Department of Physics and Astronomy,M,Accepted
2591,1973,Department of Economics,M,Accepted
2592,1973,Department of Physics and Astronomy,M,Accepted
2593,1973,Other,M,Rejected
2594,1973,Other,F,Rejected
2595,1973,Department of Economics,M,Accepted
2596,1973,Department of Mechanical Engineering,M,Rejected
2597,1973,School of Medicine,M,Accepted
2598,1973,Department of Mechanical Engineering,M,Accepted
2599,1973,Other,F,Rejected
2600,1973,Department of Physics and Astronomy,M,Rejected
2601,1973,Other,M,Rejected
2602,1973,Department of Psychology,M,Rejected
2603,1973,Department of Physics and Astronomy,M,Accepted
2604,1973,Other,M,Rejected
2605,1973,Department of Economics,M,Rejected
2606,1973,Department of Physics and Astronomy,M,Accepted
2607,1973,Department of Mechanical Engineering,M,Rejected
2608,1973,Other,M,Rejected
2609,1973,Other,M,Accepted
2610,1973,Other,M,Accepted
2611,1973,School of Medicine,F,Accepted
2612,1973,Other,M,Rejected
2613,1973,Department of Physics and Astronomy,M,Accepted
2614,1973,Other,M,Rejected
2615,1973,School of Medicine,F,Rejected
2616,1973,Other,M,Rejected
2617,1973,Other,M,Accepted
2618,1973,Other,M,Rejected
2619,1973,Department of Physics and Astronomy,M,Accepted
2620,1973,Other,M,Rejected
2621,1973,Other,M,Rejected
2622,1973,Other,M,Accepted
2623,1973,Department of Mechanical Engineering,F,Accepted
2624,1973,Other,M,Accepted
2625,1973,Other,F,Accepted
2626,1973,Other,F,Rejected
2627,1973,Department of Mechanical Engineering,M,Rejected
2628,1973,Other,M,Accepted
2629,1973,Other,M,Accepted
2630,1973,Other,F,Accepted
2631,1973,Other,F,Rejected
2632,1973,Other,F,Rejected
2633,1973,Other,F,Accepted
2634,1973,Other,M,Accepted
2635,1973,Other,M,Rejected
2636,1973,Other,F,Rejected
2637,1973,Other,M,Rejected
2638,1973,Other,F,Rejected
2639,1973,Department of Physics and Astronomy,M,Accepted
2640,1973,School of Political Science and International Relations,M,Rejected
2641,1973,Other,M,Accepted
2642,1973,School of Political Science and International Relations,M,Accepted
2643,1973,Department of Physics and Astronomy,M,Accepted
2644,1973,Department of Physics and Astronomy,M,Rejected
2645,1973,Department of Physics and Astronomy,M,Rejected
2646,1973,Other,M,Rejected
2647,1973,School of Medicine,M,Rejected
2648,1973,Department of Economics,M,Accepted
2649,1973,School of Medicine,F,Accepted
2650,1973,Other,M,Rejected
2651,1973,Other,M,Accepted
2652,1973,Other,F,Rejected
